datetime,humidity,precip,windspeed,rainfall_intensity
2023-01-22T17:00:00,41.34,0.0,16.6,16.6
2023-01-22T18:00:00,49.91,0.0,13.0,13.0
2023-01-22T19:00:00,56.29,0.0,11.2,11.2
2023-01-22T20:00:00,56.5,0.0,11.3,11.3
2023-01-22T21:00:00,64.18,0.0,9.5,9.5
2023-01-22T22:00:00,72.89,0.0,14.8,14.8
2023-01-22T23:00:00,72.86,0.0,19.1,19.1
2023-01-23T00:00:00,93.84,0.0,9.4,9.4
2023-01-23T01:00:00,100.0,0.0,9.4,9.4
2023-01-23T02:00:00,100.0,0.0,7.6,7.6
2023-01-23T03:00:00,100.0,0.0,7.6,7.6
2023-01-23T04:00:00,100.0,0.0,7.6,7.6
2023-01-23T05:00:00,93.97,0.0,0.3,0.3
2023-01-23T06:00:00,88.34,0.0,16.5,16.5
2023-01-23T07:00:00,94.01,0.0,12.9,12.9
2023-01-23T08:00:00,93.75,0.0,14.6,14.6
2023-01-23T09:00:00,82.87,0.0,14.8,14.8
2023-01-23T10:00:00,73.25,0.0,13.0,13.0
2023-01-23T11:00:00,77.76,0.0,19.4,19.4
2023-01-23T12:00:00,78.06,0.0,14.8,14.8
2023-01-23T13:00:00,73.56,0.0,14.8,14.8
2023-01-23T14:00:00,69.34,0.0,15.1,15.1
2023-01-23T15:00:00,69.34,0.0,9.5,9.5
2023-01-23T16:00:00,65.04,0.0,14.7,14.7
2023-01-23T17:00:00,68.95,0.0,22.0,22.0
2023-01-23T18:00:00,73.39,0.0,9.4,9.4
2023-01-23T19:00:00,77.91,0.0,9.3,9.3
2023-01-23T20:00:00,83.02,0.0,12.8,12.8
2023-01-23T21:00:00,83.18,0.0,11.1,11.1
2023-01-23T22:00:00,83.18,0.0,7.6,7.6
2023-01-23T23:00:00,93.93,0.0,16.3,16.3
2023-01-24T00:00:00,100.0,0.0,7.6,7.6
2023-01-24T01:00:00,100.0,0.0,18.4,18.4
2023-01-24T02:00:00,100.0,0.0,18.4,18.4
2023-01-24T03:00:00,100.0,0.0,11.2,11.2
2023-01-24T04:00:00,100.0,0.0,11.2,11.2
2023-01-24T05:00:00,94.1,0.0,15.5,15.5
2023-01-24T06:00:00,88.52,0.0,11.2,11.2
2023-01-24T07:00:00,88.52,0.0,14.7,14.7
2023-01-24T08:00:00,93.93,0.0,12.6,12.6
2023-01-24T09:00:00,88.27,0.0,14.8,14.8
2023-01-24T10:00:00,77.76,0.0,14.6,14.6
2023-01-24T11:00:00,64.79,0.0,14.7,14.7
2023-01-24T12:00:00,64.67,0.0,11.1,11.1
2023-01-24T13:00:00,57.26,0.0,11.2,11.2
2023-01-24T14:00:00,57.4,0.0,7.6,7.6
2023-01-24T15:00:00,53.86,0.0,14.6,14.6
2023-01-24T16:00:00,53.86,0.0,7.8,7.8
2023-01-24T17:00:00,57.26,0.0,14.4,14.4
2023-01-24T18:00:00,60.8,0.0,9.5,9.5
2023-01-24T19:00:00,64.46,0.0,13.0,13.0
2023-01-24T20:00:00,68.5,0.0,19.1,19.1
2023-01-24T21:00:00,72.82,0.0,14.7,14.7
2023-01-24T22:00:00,77.46,0.0,13.0,13.0
2023-01-24T23:00:00,77.75,0.0,21.2,21.2
2023-01-25T00:00:00,82.63,0.0,11.2,11.2
2023-01-25T01:00:00,88.01,0.0,7.6,7.6
2023-01-25T02:00:00,88.01,0.0,20.2,20.2
2023-01-25T03:00:00,93.79,0.0,5.4,5.4
2023-01-25T04:00:00,93.74,0.0,5.4,5.4
2023-01-25T05:00:00,93.79,0.0,14.0,14.0
2023-01-25T06:00:00,93.79,0.0,14.7,14.7
2023-01-25T07:00:00,93.84,0.0,11.2,11.2
2023-01-25T08:00:00,93.88,0.0,11.2,11.2
2023-01-25T09:00:00,93.7,0.0,14.8,14.8
2023-01-25T10:00:00,77.75,0.0,14.6,14.6
2023-01-25T11:00:00,64.58,0.0,13.7,13.7
2023-01-25T12:00:00,53.6,0.0,7.7,7.7
2023-01-25T13:00:00,47.25,0.0,7.6,7.6
2023-01-25T14:00:00,39.0,0.0,11.2,11.2
2023-01-25T15:00:00,34.5,0.0,11.1,11.1
2023-01-25T16:00:00,32.07,0.0,16.5,16.5
2023-01-25T17:00:00,34.01,0.0,18.4,18.4
2023-01-25T18:00:00,41.23,0.0,13.0,13.0
2023-01-25T19:00:00,49.65,0.0,12.9,12.9
2023-01-25T20:00:00,56.51,0.0,19.1,19.1
2023-01-25T21:00:00,64.18,0.0,12.9,12.9
2023-01-25T22:00:00,73.18,0.0,11.1,11.1
2023-01-25T23:00:00,73.32,0.0,9.4,9.4
2023-01-26T00:00:00,93.84,0.0,11.2,11.2
2023-01-26T01:00:00,100.0,0.0,7.6,7.6
2023-01-26T02:00:00,100.0,0.0,7.6,7.6
2023-01-26T03:00:00,100.0,0.0,11.2,11.2
2023-01-26T04:00:00,100.0,0.0,13.0,13.0
2023-01-26T05:00:00,94.01,0.0,11.2,11.2
2023-01-26T06:00:00,93.97,0.0,13.0,13.0
2023-01-26T07:00:00,93.97,0.0,9.4,9.4
2023-01-26T08:00:00,93.84,0.0,12.9,12.9
2023-01-26T09:00:00,82.9,0.0,11.1,11.1
2023-01-26T10:00:00,68.7,0.0,9.4,9.4
2023-01-26T11:00:00,50.38,0.0,13.7,13.7
2023-01-26T12:00:00,43.66,0.0,11.1,11.1
2023-01-26T13:00:00,31.81,0.0,7.6,7.6
2023-01-26T14:00:00,30.05,0.0,3.8,3.8
2023-01-26T15:00:00,31.63,0.0,11.1,11.1
2023-01-26T16:00:00,28.08,0.0,9.4,9.4
2023-01-26T17:00:00,38.66,0.0,14.6,14.6
2023-01-26T18:00:00,49.25,0.0,14.6,14.6
2023-01-26T19:00:00,56.2,0.0,12.9,12.9
2023-01-26T20:00:00,59.99,0.0,13.1,13.1
2023-01-26T21:00:00,64.06,0.0,11.1,11.1
2023-01-26T22:00:00,73.18,0.0,11.1,11.1
2023-01-26T23:00:00,82.79,0.0,12.8,12.8
2023-01-27T00:00:00,100.0,0.0,9.4,9.4
2023-01-27T01:00:00,100.0,0.0,5.4,5.4
2023-01-27T02:00:00,100.0,0.0,14.8,14.8
2023-01-27T03:00:00,100.0,0.0,11.2,11.2
2023-01-27T04:00:00,100.0,0.0,14.8,14.8
2023-01-27T05:00:00,94.06,0.0,11.3,11.3
2023-01-27T06:00:00,94.02,0.0,11.1,11.1
2023-01-27T07:00:00,94.02,0.0,11.1,11.1
2023-01-27T08:00:00,88.35,0.0,12.8,12.8
2023-01-27T09:00:00,73.24,0.0,7.6,7.6
2023-01-27T10:00:00,60.68,0.0,7.7,7.7
2023-01-27T11:00:00,50.15,0.0,14.7,14.7
2023-01-27T12:00:00,44.19,0.0,11.3,11.3
2023-01-27T13:00:00,36.51,0.0,11.3,11.3
2023-01-27T14:00:00,36.51,0.0,16.9,16.9
2023-01-27T15:00:00,24.74,0.0,14.8,14.8
2023-01-27T16:00:00,30.3,0.0,11.3,11.3
2023-01-27T17:00:00,32.07,0.0,9.5,9.5
2023-01-27T18:00:00,43.46,0.0,14.8,14.8
2023-01-27T19:00:00,49.36,0.0,11.2,11.2
2023-01-27T20:00:00,56.28,0.0,12.9,12.9
2023-01-27T21:00:00,63.68,0.0,9.4,9.4
2023-01-27T22:00:00,67.9,0.0,9.4,9.4
2023-01-27T23:00:00,72.71,0.0,14.4,14.4
2023-01-28T00:00:00,77.3,0.0,11.2,11.2
2023-01-28T01:00:00,82.38,0.0,11.2,11.2
2023-01-28T02:00:00,87.83,0.0,3.6,3.6
2023-01-28T03:00:00,87.83,0.0,3.6,3.6
2023-01-28T04:00:00,93.7,0.0,5.4,5.4
2023-01-28T05:00:00,88.0,0.0,10.4,10.4
2023-01-28T06:00:00,93.74,0.0,0.2,0.2
2023-01-28T07:00:00,87.92,0.0,0.2,0.2
2023-01-28T08:00:00,77.6,0.0,5.4,5.4
2023-01-28T09:00:00,40.74,0.0,16.3,16.3
2023-01-28T10:00:00,33.44,0.0,14.8,14.8
2023-01-28T11:00:00,31.56,0.0,14.9,14.9
2023-01-28T12:00:00,28.14,0.0,18.2,18.2
2023-01-28T13:00:00,29.96,0.0,18.3,18.3
2023-01-28T14:00:00,28.3,0.0,11.2,11.2
2023-01-28T15:00:00,30.23,0.0,20.5,20.5
2023-01-28T16:00:00,32.07,0.0,16.7,16.7
2023-01-28T17:00:00,34.01,0.0,11.4,11.4
2023-01-28T18:00:00,46.36,0.0,12.9,12.9
2023-01-28T19:00:00,52.73,0.0,11.3,11.3
2023-01-28T20:00:00,63.77,0.0,11.3,11.3
2023-01-28T21:00:00,72.51,0.0,18.1,18.1
2023-01-28T22:00:00,72.92,0.0,16.3,16.3
2023-01-28T23:00:00,77.75,0.0,12.9,12.9
2023-01-29T00:00:00,82.38,0.0,9.4,9.4
2023-01-29T01:00:00,87.83,0.0,11.2,11.2
2023-01-29T02:00:00,87.83,0.0,7.6,7.6
2023-01-29T03:00:00,93.7,0.0,5.4,5.4
2023-01-29T04:00:00,87.74,0.0,5.4,5.4
2023-01-29T05:00:00,82.58,0.0,0.2,0.2
2023-01-29T06:00:00,82.69,0.0,7.6,7.6
2023-01-29T07:00:00,82.65,0.0,5.5,5.5
2023-01-29T08:00:00,77.6,0.0,11.1,11.1
2023-01-29T09:00:00,56.77,0.0,13.1,13.1
2023-01-29T10:00:00,41.18,0.0,14.9,14.9
2023-01-29T11:00:00,32.06,0.0,15.0,15.0
2023-01-29T12:00:00,36.44,0.0,22.4,22.4
2023-01-29T13:00:00,36.72,0.0,13.2,13.2
2023-01-29T14:00:00,34.51,0.0,24.1,24.1
2023-01-29T15:00:00,36.86,0.0,14.9,14.9
2023-01-29T16:00:00,41.83,0.0,20.6,20.6
2023-01-29T17:00:00,50.25,0.0,18.5,18.5
2023-01-29T18:00:00,56.57,0.0,14.9,14.9
2023-01-29T19:00:00,64.24,0.0,7.7,7.7
2023-01-29T20:00:00,68.43,0.0,11.1,11.1
2023-01-29T21:00:00,77.46,0.0,9.5,9.5
2023-01-29T22:00:00,77.91,0.0,11.1,11.1
2023-01-29T23:00:00,83.18,0.0,9.4,9.4
2023-01-30T00:00:00,93.93,0.0,9.4,9.4
2023-01-30T01:00:00,100.0,0.0,11.2,11.2
2023-01-30T02:00:00,100.0,0.0,9.4,9.4
2023-01-30T03:00:00,100.0,0.0,9.4,9.4
2023-01-30T04:00:00,100.0,0.0,5.4,5.4
2023-01-30T05:00:00,94.06,0.0,5.5,5.5
2023-01-30T06:00:00,94.06,0.0,9.2,9.2
2023-01-30T07:00:00,94.06,0.0,9.2,9.2
2023-01-30T08:00:00,88.43,0.0,14.8,14.8
2023-01-30T09:00:00,78.34,0.0,12.9,12.9
2023-01-30T10:00:00,69.42,0.0,13.0,13.0
2023-01-30T11:00:00,65.25,0.0,16.6,16.6
2023-01-30T12:00:00,61.27,0.0,7.7,7.7
2023-01-30T13:00:00,54.42,0.1,9.4,9.61939398992104
2023-01-30T14:00:00,54.43,0.0,16.6,16.6
2023-01-30T15:00:00,47.81,0.1,22.3,22.4916072205265
2023-01-30T16:00:00,54.31,0.2,13.2,13.637731587367941
2023-01-30T17:00:00,57.73,0.9,14.8,16.929164586788296
2023-01-30T18:00:00,64.92,1.5,9.5,13.775928517877656
2023-01-30T19:00:00,73.45,0.0,13.0,13.0
2023-01-30T20:00:00,73.73,1.8,11.3,18.15189626229059
2023-01-30T21:00:00,78.35,1.4,16.6,23.066482833797533
2023-01-30T22:00:00,83.45,1.0,16.6,22.642259563386325
2023-01-30T23:00:00,88.6,0.0,9.4,9.4
